START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
  1.4999632158978922E+00  2.6770680047560340E+00  5.1713596183878341E+00  3.4752428405528413E-01
 -1.4999632158978922E+00  2.6770680047560340E+00 -5.1713596183878341E+00  3.4752428405528413E-01
 -9.9997547726526148E-01 -4.2833088076096546E+00 -4.1024706931499466E+00  3.4735494946892331E-01
  9.9997547726526148E-01 -4.2833088076096546E+00  4.1024706931499466E+00  3.4735494946892337E-01
 -9.9997547726526148E-01  4.2833088076096546E+00 -4.1024706931499466E+00  3.4735494946892337E-01
  9.9997547726526148E-01  4.2833088076096546E+00  4.1024706931499466E+00  3.4735494946892331E-01
 -5.9998528635915687E+00  0.0000000000000000E+00  4.3500958519600763E-01  3.5795649575537858E-01
  5.9998528635915687E+00  0.0000000000000000E+00 -4.3500958519600763E-01  3.5795649575537858E-01
  2.9999264317957843E+00 -4.8187224085608618E+00  1.9927746554104393E+00  3.4722561741441432E-01
 -2.9999264317957843E+00  4.8187224085608618E+00 -1.9927746554104393E+00  3.4722561741441432E-01
  2.9999264317957843E+00  4.8187224085608618E+00  1.9927746554104393E+00  3.4722561741441427E-01
 -2.9999264317957843E+00 -4.8187224085608618E+00 -1.9927746554104393E+00  3.4722561741441427E-01
  2.9999264317957843E+00  4.2833088076096546E+00  2.9751210767475254E+00  3.4716890909790882E-01
  2.9999264317957843E+00 -4.2833088076096546E+00  2.9751210767475254E+00  3.4716890909790887E-01
 -2.9999264317957843E+00  4.2833088076096546E+00 -2.9751210767475254E+00  3.4716890909790887E-01
 -2.9999264317957843E+00 -4.2833088076096546E+00 -2.9751210767475254E+00  3.4716890909790882E-01
 -2.4999386931631538E+00 -3.7478952066584479E+00  3.9878463765128775E+00  3.4714338438403058E-01
  2.4999386931631538E+00 -3.7478952066584479E+00 -3.9878463765128775E+00  3.4714338438403058E-01
 -2.4999386931631538E+00  3.7478952066584479E+00  3.9878463765128775E+00  3.4714338438403058E-01
  2.4999386931631538E+00  3.7478952066584479E+00 -3.9878463765128775E+00  3.4714338438403058E-01
 -4.9998773863263075E+00  2.1416544038048273E+00  2.5727874356717830E+00  3.4709257080524258E-01
  4.9998773863263075E+00  2.1416544038048273E+00 -2.5727874356717830E+00  3.4709257080524264E-01
 -4.9998773863263075E+00 -2.1416544038048273E+00  2.5727874356717830E+00  3.4709257080524264E-01
  4.9998773863263075E+00 -2.1416544038048273E+00 -2.5727874356717830E+00  3.4709257080524258E-01
  3.4999141704284153E+00  4.8187224085608618E+00 -8.6772210470001643E-01  3.4692201900801739E-01
 -3.4999141704284153E+00  4.8187224085608618E+00  8.6772210470001643E-01  3.4692201900801739E-01
  3.4999141704284153E+00 -4.8187224085608618E+00 -8.6772210470001643E-01  3.4692201900801739E-01
 -3.4999141704284153E+00 -4.8187224085608618E+00  8.6772210470001643E-01  3.4692201900801739E-01
  3.9999019090610459E+00  3.2124816057072412E+00  3.1482060845491286E+00  3.4684535938475081E-01
 -3.9999019090610459E+00 -3.2124816057072412E+00 -3.1482060845491286E+00  3.4684535938475081E-01
  3.9999019090610459E+00 -3.2124816057072412E+00  3.1482060845491286E+00  3.4684535938475081E-01
 -3.9999019090610459E+00  3.2124816057072412E+00 -3.1482060845491286E+00  3.4684535938475081E-01
 -1.9999509545305230E+00 -2.1416544038048273E+00 -5.2579021222886357E+00  3.4682410493641674E-01
  1.9999509545305230E+00  2.1416544038048273E+00  5.2579021222886357E+00  3.4682410493641674E-01
 -1.9999509545305230E+00  2.1416544038048273E+00 -5.2579021222886357E+00  3.4682410493641680E-01
  1.9999509545305230E+00 -2.1416544038048273E+00  5.2579021222886357E+00  3.4682410493641680E-01
  5.9998528635915687E+00  5.3541360095120683E-01  5.6163625472535283E-02  3.4769213683374706E-01
 -5.9998528635915687E+00  5.3541360095120683E-01 -5.6163625472535283E-02  3.4769213683374706E-01
 -5.9998528635915687E+00 -5.3541360095120683E-01 -5.6163625472535283E-02  3.4769213683374706E-01
  5.9998528635915687E+00 -5.3541360095120683E-01  5.6163625472535283E-02  3.4769213683374706E-01
  5.9998528635915687E+00  0.0000000000000000E+00  5.4733683614107820E-01  3.5058398713199646E-01
 -5.9998528635915687E+00  0.0000000000000000E+00 -5.4733683614107820E-01  3.5058398713199657E-01
 -4.9998773863263074E-01  5.3541360095120683E-01 -5.9806210319233166E+00  3.4613100741942227E-01
  4.9998773863263074E-01 -5.3541360095120683E-01  5.9806210319233166E+00  3.4613100741942227E-01
 -4.9998773863263074E-01 -5.3541360095120683E-01 -5.9806210319233166E+00  3.4613100741942227E-01
  4.9998773863263074E-01  5.3541360095120683E-01  5.9806210319233166E+00  3.4613100741942227E-01
 -9.9997547726526148E-01 -1.6062408028536206E+00  5.7209935202209117E+00  3.4629657556131105E-01
  9.9997547726526148E-01 -1.6062408028536206E+00 -5.7209935202209117E+00  3.4629657556131105E-01
  9.9997547726526148E-01  1.6062408028536206E+00 -5.7209935202209117E+00  3.4629657556131105E-01
 -9.9997547726526148E-01  1.6062408028536206E+00  5.7209935202209117E+00  3.4629657556131105E-01
 -4.9998773863263075E+00 -5.3541360095120683E-01 -3.3212910923507319E+00  3.4595326748363592E-01
 -4.9998773863263075E+00  5.3541360095120683E-01 -3.3212910923507319E+00  3.4595326748363592E-01
  4.9998773863263075E+00 -5.3541360095120683E-01  3.3212910923507319E+00  3.4595326748363592E-01
  4.9998773863263075E+00  5.3541360095120683E-01  3.3212910923507319E+00  3.4595326748363592E-01
  1.9999509545305230E+00 -3.7478952066584479E+00  4.2755557009515499E+00  3.4592424716004816E-01
  1.9999509545305230E+00  3.7478952066584479E+00  4.2755557009515499E+00  3.4592424716004816E-01
 -1.9999509545305230E+00  3.7478952066584479E+00 -4.2755557009515499E+00  3.4592424716004816E-01
 -1.9999509545305230E+00 -3.7478952066584479E+00 -4.2755557009515499E+00  3.4592424716004816E-01
  9.9997547726526148E-01 -5.8895496104632752E+00 -8.0926141353548231E-01  3.4580234511303670E-01
 -9.9997547726526148E-01 -5.8895496104632752E+00  8.0926141353548231E-01  3.4580234511303670E-01
  9.9997547726526148E-01  5.8895496104632752E+00 -8.0926141353548231E-01  3.4580234511303670E-01
 -9.9997547726526148E-01  5.8895496104632752E+00  8.0926141353548231E-01  3.4580234511303670E-01
  0.0000000000000000E+00 -2.6770680047560340E+00  5.4029053173539721E+00  3.4562632183775510E-01
  0.0000000000000000E+00  2.6770680047560340E+00  5.4029053173539721E+00  3.4562632183775488E-01
  0.0000000000000000E+00 -2.6770680047560340E+00 -5.4029053173539721E+00  3.4562632183775488E-01
  0.0000000000000000E+00  2.6770680047560340E+00 -5.4029053173539721E+00  3.4562632183775510E-01
 -2.4999386931631538E+00  5.3541360095120683E-01  5.4613660085185058E+00  3.4554824960471014E-01
  2.4999386931631538E+00 -5.3541360095120683E-01 -5.4613660085185058E+00  3.4554824960471014E-01
 -2.4999386931631538E+00 -5.3541360095120683E-01  5.4613660085185058E+00  3.4554824960471009E-01
  2.4999386931631538E+00  5.3541360095120683E-01 -5.4613660085185058E+00  3.4554824960471009E-01
  3.9999019090610459E+00  1.6062408028536206E+00 -4.2193920754790151E+00  3.4539850248258019E-01
  3.9999019090610459E+00 -1.6062408028536206E+00 -4.2193920754790151E+00  3.4539850248258014E-01
 -3.9999019090610459E+00 -1.6062408028536206E+00  4.2193920754790151E+00  3.4539850248258019E-01
 -3.9999019090610459E+00  1.6062408028536206E+00  4.2193920754790151E+00  3.4539850248258014E-01
 -3.4999141704284153E+00  1.0708272019024137E+00  4.7971077900483596E+00  3.4515695862594359E-01
  3.4999141704284153E+00  1.0708272019024137E+00 -4.7971077900483596E+00  3.4515695862594353E-01
 -3.4999141704284153E+00 -1.0708272019024137E+00  4.7971077900483596E+00  3.4515695862594353E-01
  3.4999141704284153E+00 -1.0708272019024137E+00 -4.7971077900483596E+00  3.4515695862594359E-01
 -3.9999019090610459E+00  2.6770680047560340E+00 -3.6393792952176716E+00  3.4513138923164255E-01
  3.9999019090610459E+00 -2.6770680047560340E+00  3.6393792952176716E+00  3.4513138923164255E-01
 -3.9999019090610459E+00 -2.6770680047560340E+00 -3.6393792952176716E+00  3.4513138923164249E-01
  3.9999019090610459E+00  2.6770680047560340E+00  3.6393792952176716E+00  3.4513138923164249E-01
 -5.4998651249589381E+00 -5.3541360095120683E-01 -2.4254871749144482E+00  3.4512269753075914E-01
 -5.4998651249589381E+00  5.3541360095120683E-01 -2.4254871749144482E+00  3.4512269753075919E-01
  5.4998651249589381E+00  5.3541360095120683E-01  2.4254871749144482E+00  3.4512269753075914E-01
  5.4998651249589381E+00 -5.3541360095120683E-01  2.4254871749144482E+00  3.4512269753075919E-01
  5.4998651249589381E+00  0.0000000000000000E+00 -2.4862449317709809E+00  3.4310034417460689E-01
 -5.4998651249589381E+00  0.0000000000000000E+00  2.4862449317709809E+00  3.4310034417460689E-01
  5.9998528635915687E+00  5.3541360095120683E-01 -4.3500958519600763E-01  3.4428823619265214E-01
 -5.9998528635915687E+00 -5.3541360095120683E-01  4.3500958519600763E-01  3.4428823619265214E-01
 -5.9998528635915687E+00  5.3541360095120683E-01  4.3500958519600763E-01  3.4428823619265209E-01
  5.9998528635915687E+00 -5.3541360095120683E-01 -4.3500958519600763E-01  3.4428823619265209E-01
 -4.9998773863263075E+00  2.6770680047560340E+00  2.0816142250032401E+00  3.4429552429057553E-01
 -4.9998773863263075E+00 -2.6770680047560340E+00  2.0816142250032401E+00  3.4429552429057553E-01
  4.9998773863263075E+00 -2.6770680047560340E+00 -2.0816142250032401E+00  3.4429552429057553E-01
  4.9998773863263075E+00  2.6770680047560340E+00 -2.0816142250032401E+00  3.4429552429057553E-01
  4.9998773863263075E+00  3.2124816057072412E+00 -1.0992678036661541E+00  3.4402617262188034E-01
 -4.9998773863263075E+00  3.2124816057072412E+00  1.0992678036661541E+00  3.4402617262188034E-01
 -4.9998773863263075E+00 -3.2124816057072412E+00  1.0992678036661541E+00  3.4402617262188034E-01
  4.9998773863263075E+00 -3.2124816057072412E+00 -1.0992678036661541E+00  3.4402617262188034E-01
  4.9998773863263074E-01  1.6062408028536206E+00 -5.8075360241217133E+00  3.4371911895869378E-01
  4.9998773863263074E-01 -1.6062408028536206E+00 -5.8075360241217133E+00  3.4371911895869373E-01
 -4.9998773863263074E-01 -1.6062408028536206E+00  5.8075360241217133E+00  3.4371911895869378E-01
 -4.9998773863263074E-01  1.6062408028536206E+00  5.8075360241217133E+00  3.4371911895869373E-01
  5.4998651249589381E+00  1.6062408028536206E+00  1.9343139642459053E+00  3.4362999729830729E-01
  5.4998651249589381E+00 -1.6062408028536206E+00  1.9343139642459053E+00  3.4362999729830729E-01
 -5.4998651249589381E+00  1.6062408028536206E+00 -1.9343139642459053E+00  3.4362999729830729E-01
 -5.4998651249589381E+00 -1.6062408028536206E+00 -1.9343139642459053E+00  3.4362999729830729E-01
  1.4999632158978922E+00  1.6062408028536206E+00 -5.6344510163201100E+00  3.4353904281617015E-01
 -1.4999632158978922E+00  1.6062408028536206E+00  5.6344510163201100E+00  3.4353904281617015E-01
  1.4999632158978922E+00 -1.6062408028536206E+00 -5.6344510163201100E+00  3.4353904281617015E-01
 -1.4999632158978922E+00 -1.6062408028536206E+00  5.6344510163201100E+00  3.4353904281617015E-01
  9.9997547726526148E-01 -5.3541360095120680E+00  2.6289510611443179E+00  3.4355474079733989E-01
 -9.9997547726526148E-01  5.3541360095120680E+00 -2.6289510611443179E+00  3.4355474079733989E-01
  9.9997547726526148E-01  5.3541360095120680E+00  2.6289510611443179E+00  3.4355474079733983E-01
 -9.9997547726526148E-01 -5.3541360095120680E+00 -2.6289510611443179E+00  3.4355474079733983E-01
  5.9998528635915687E+00 -5.3541360095120683E-01  5.4733683614107820E-01  3.4338708328901490E-01
  5.9998528635915687E+00  5.3541360095120683E-01  5.4733683614107820E-01  3.4338708328901490E-01
 -5.9998528635915687E+00 -5.3541360095120683E-01 -5.4733683614107820E-01  3.4338708328901490E-01
 -5.9998528635915687E+00  5.3541360095120683E-01 -5.4733683614107820E-01  3.4338708328901490E-01
  2.4999386931631538E+00 -3.2124816057072412E+00 -4.4790195871814200E+00  3.4304783602295036E-01
  2.4999386931631538E+00  3.2124816057072412E+00 -4.4790195871814200E+00  3.4304783602295036E-01
 -2.4999386931631538E+00  3.2124816057072412E+00  4.4790195871814200E+00  3.4304783602295036E-01
 -2.4999386931631538E+00 -3.2124816057072412E+00  4.4790195871814200E+00  3.4304783602295036E-01
  1.9999509545305230E+00 -4.2833088076096546E+00  3.7843824902830074E+00  3.4270963070846683E-01
 -1.9999509545305230E+00 -4.2833088076096546E+00 -3.7843824902830074E+00  3.4270963070846683E-01
  1.9999509545305230E+00  4.2833088076096546E+00  3.7843824902830074E+00  3.4270963070846683E-01
 -1.9999509545305230E+00  4.2833088076096546E+00 -3.7843824902830074E+00  3.4270963070846683E-01
 -3.4999141704284153E+00  4.8187224085608618E+00 -1.0969707379741553E+00  3.4265888480064755E-01
  3.4999141704284153E+00  4.8187224085608618E+00  1.0969707379741553E+00  3.4265888480064755E-01
 -3.4999141704284153E+00 -4.8187224085608618E+00 -1.0969707379741553E+00  3.4265888480064755E-01
  3.4999141704284153E+00 -4.8187224085608618E+00  1.0969707379741553E+00  3.4265888480064755E-01
 -9.9997547726526148E-01  2.1416544038048273E+00 -5.5759903251555754E+00  3.4261446376258037E-01
 -9.9997547726526148E-01 -2.1416544038048273E+00 -5.5759903251555754E+00  3.4261446376258037E-01
  9.9997547726526148E-01  2.1416544038048273E+00  5.5759903251555754E+00  3.4261446376258031E-01
  9.9997547726526148E-01 -2.1416544038048273E+00  5.5759903251555754E+00  3.4261446376258031E-01
  4.4998896476936769E+00  1.6062408028536206E+00  3.7259217991184732E+00  3.4229880142734309E-01
 -4.4998896476936769E+00  1.6062408028536206E+00 -3.7259217991184732E+00  3.4229880142734309E-01
  4.4998896476936769E+00 -1.6062408028536206E+00  3.7259217991184732E+00  3.4229880142734309E-01
 -4.4998896476936769E+00 -1.6062408028536206E+00 -3.7259217991184732E+00  3.4229880142734309E-01
  5.4998651249589381E+00 -5.3541360095120683E-01 -2.4862449317709809E+00  3.4228255249867723E-01
 -5.4998651249589381E+00  5.3541360095120683E-01  2.4862449317709809E+00  3.4228255249867723E-01
  5.4998651249589381E+00  5.3541360095120683E-01 -2.4862449317709809E+00  3.4228255249867723E-01
 -5.4998651249589381E+00 -5.3541360095120683E-01  2.4862449317709809E+00  3.4228255249867723E-01
 -1.9999509545305230E+00 -2.6770680047560340E+00  5.0567353017507646E+00  3.4205908220485975E-01
  1.9999509545305230E+00 -2.6770680047560340E+00 -5.0567353017507646E+00  3.4205908220485975E-01
  1.9999509545305230E+00  2.6770680047560340E+00 -5.0567353017507646E+00  3.4205908220485975E-01
 -1.9999509545305230E+00  2.6770680047560340E+00  5.0567353017507646E+00  3.4205908220485975E-01
  1.9999509545305230E+00 -4.8187224085608618E+00 -3.0920424590765934E+00  3.4165849171198887E-01
 -1.9999509545305230E+00  4.8187224085608618E+00  3.0920424590765934E+00  3.4165849171198887E-01
  1.9999509545305230E+00  4.8187224085608618E+00 -3.0920424590765934E+00  3.4165849171198881E-01
 -1.9999509545305230E+00 -4.8187224085608618E+00  3.0920424590765934E+00  3.4165849171198881E-01
  3.9999019090610459E+00  3.2124816057072412E+00 -3.2370456541419292E+00  3.4149766267916415E-01
 -3.9999019090610459E+00  3.2124816057072412E+00  3.2370456541419292E+00  3.4149766267916409E-01
  3.9999019090610459E+00 -3.2124816057072412E+00 -3.2370456541419292E+00  3.4149766267916409E-01
 -3.9999019090610459E+00 -3.2124816057072412E+00  3.2370456541419292E+00  3.4149766267916415E-01
 -5.4998651249589381E+00 -1.6062408028536206E+00  1.9950717211024380E+00  3.4139594076375157E-01
 -5.4998651249589381E+00  1.6062408028536206E+00  1.9950717211024380E+00  3.4139594076375157E-01
  5.4998651249589381E+00 -1.6062408028536206E+00 -1.9950717211024380E+00  3.4139594076375157E-01
  5.4998651249589381E+00  1.6062408028536206E+00 -1.9950717211024380E+00  3.4139594076375157E-01
 -2.4999386931631538E+00  4.2833088076096546E+00  3.4966731658443346E+00  3.4126363852955183E-01
  2.4999386931631538E+00  4.2833088076096546E+00 -3.4966731658443346E+00  3.4126363852955177E-01
 -2.4999386931631538E+00 -4.2833088076096546E+00  3.4966731658443346E+00  3.4126363852955177E-01
  2.4999386931631538E+00 -4.2833088076096546E+00 -3.4966731658443346E+00  3.4126363852955183E-01
  5.9998528635915687E+00  0.0000000000000000E+00 -9.2618279586455055E-01  3.4432462328024821E-01
 -5.9998528635915687E+00  0.0000000000000000E+00  9.2618279586455055E-01  3.4432462328024821E-01
  0.0000000000000000E+00  5.8895496104632752E+00  1.4735196320056287E+00  3.4102314312759346E-01
  0.0000000000000000E+00  5.8895496104632752E+00 -1.4735196320056287E+00  3.4102314312759291E-01
  0.0000000000000000E+00 -5.8895496104632752E+00 -1.4735196320056287E+00  3.4102314312759341E-01
  0.0000000000000000E+00 -5.8895496104632752E+00  1.4735196320056287E+00  3.4102314312759291E-01
 -4.9998773863263074E-01  5.8895496104632752E+00  1.3869771281048271E+00  3.4098938302501325E-01
  4.9998773863263074E-01  5.8895496104632752E+00 -1.3869771281048271E+00  3.4098938302501330E-01
 -4.9998773863263074E-01 -5.8895496104632752E+00  1.3869771281048271E+00  3.4098938302501330E-01
  4.9998773863263074E-01 -5.8895496104632752E+00 -1.3869771281048271E+00  3.4098938302501325E-01
  1.4999632158978922E+00 -1.6062408028536206E+00  5.6625328290563770E+00  3.4060779373342603E-01
  1.4999632158978922E+00  1.6062408028536206E+00  5.6625328290563770E+00  3.4060779373342609E-01
 -1.4999632158978922E+00 -1.6062408028536206E+00 -5.6625328290563770E+00  3.4060779373342609E-01
 -1.4999632158978922E+00  1.6062408028536206E+00 -5.6625328290563770E+00  3.4060779373342603E-01
 -5.4998651249589381E+00  2.1416544038048273E+00 -1.4431407535773624E+00  3.4038662969632361E-01
  5.4998651249589381E+00  2.1416544038048273E+00  1.4431407535773624E+00  3.4038662969632361E-01
 -5.4998651249589381E+00 -2.1416544038048273E+00 -1.4431407535773624E+00  3.4038662969632361E-01
  5.4998651249589381E+00 -2.1416544038048273E+00  1.4431407535773624E+00  3.4038662969632361E-01
 -2.4999386931631538E+00  5.3541360095120680E+00 -1.4150589408410945E+00  3.4037955875232467E-01
 -2.4999386931631538E+00 -5.3541360095120680E+00 -1.4150589408410945E+00  3.4037955875232467E-01
  2.4999386931631538E+00  5.3541360095120680E+00  1.4150589408410945E+00  3.4037955875232467E-01
  2.4999386931631538E+00 -5.3541360095120680E+00  1.4150589408410945E+00  3.4037955875232467E-01
  4.9998773863263075E+00 -1.6062408028536206E+00 -3.0639606463403259E+00  3.3994160546850338E-01
  4.9998773863263075E+00  1.6062408028536206E+00 -3.0639606463403259E+00  3.3994160546850338E-01
